date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_difference,year,tournament_weight,elo_home,elo_away,elo_diff,home_scored,home_conceded,home_goal_diff,home_win_rate,home_draw_rate,away_scored,away_conceded,away_goal_diff,away_win_rate,away_draw_rate,h2h_home_wins,h2h_away_wins,h2h_draws
2024-06-09,Bermuda,Honduras,1.0,6.0,FIFA World Cup qualification,Hamilton,Bermuda,False,A,-5.0,2024,3.0,861.740814437076,1063.1797886545462,-201.43897421747022,1.3,1.8,-0.5,0.3,0.3,1.5,1.0,0.5,0.4,0.2,0,0,0
2024-06-09,São Tomé and Príncipe,Liberia,0.0,1.0,FIFA World Cup qualification,Oujda,Morocco,True,A,-1.0,2024,3.0,718.2342857985155,881.861578016697,-163.62729221818142,0.4,3.1,-2.7,0.0,0.3,1.2,1.5,-0.3,0.2,0.3,0,0,0
2024-06-09,Slovakia,Wales,4.0,0.0,Friendly,Trnava,Slovakia,False,H,4.0,2024,1.0,1137.6999521545506,1209.0414157470057,-71.34146359245506,1.8,1.0,0.8,0.6,0.1,1.4,0.6,0.8,0.4,0.5,0,0,1
2024-06-09,Mauritania,Senegal,0.0,1.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,A,-1.0,2024,3.0,999.8469457298837,1272.9209011737626,-273.07395544387884,0.3,1.1,-0.8,0.1,0.3,1.9,0.3,1.6,0.7,0.3,0,0,0
2024-06-09,Djibouti,Ethiopia,1.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True,D,0.0,2024,3.0,669.2268859288553,934.3493965316882,-265.1225106028329,1.0,1.9,-0.9,0.2,0.2,0.7,1.2,-0.5,0.2,0.3,0,0,0
2024-06-09,Montenegro,Georgia,1.0,3.0,Friendly,Podgorica,Montenegro,False,A,-2.0,2024,1.0,1085.077735140689,1168.7475842769622,-83.66984913627334,1.5,1.7,-0.2,0.5,0.1,2.1,1.7,0.4,0.4,0.2,0,0,0
2024-06-09,Italy,Bosnia and Herzegovina,1.0,0.0,Friendly,Empoli,Italy,False,H,1.0,2024,1.0,1388.5460583856807,1008.8731116931098,379.6729466925709,2.0,1.0,1.0,0.6,0.3,0.7,2.3,-1.6,0.2,0.0,3,0,1
2024-06-09,France,Canada,0.0,0.0,Friendly,Bordeaux,France,False,D,0.0,2024,1.0,1472.200901196839,1230.3626213347952,241.8382798620437,3.2,1.0,2.2,0.7,0.1,1.5,2.0,-0.5,0.3,0.3,0,0,0
2024-06-09,Argentina,Ecuador,1.0,0.0,Friendly,Chicago,United States,True,H,1.0,2024,1.0,1558.2961635620043,1338.8002256676098,219.4959378943945,1.8,0.3,1.5,0.9,0.0,1.1,0.6,0.5,0.6,0.2,4,0,1
2024-06-09,DR Congo,Togo,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,H,1.0,2024,3.0,1094.0498692417736,1018.5521030161642,75.49776622560944,0.8,0.8,0.0,0.1,0.7,1.2,1.0,0.2,0.4,0.4,0,0,0
2024-06-10,Ghana,Central African Republic,4.0,3.0,FIFA World Cup qualification,Kumasi,Ghana,False,H,1.0,2024,3.0,1101.9675124834525,938.0198663033849,163.94764618006764,0.9,1.6,-0.7,0.2,0.3,2.2,1.0,1.2,0.5,0.2,1,0,1
2024-06-10,Equatorial Guinea,Malawi,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,H,1.0,2024,3.0,1008.8310424743278,977.2717536690027,31.55928880532508,1.2,1.3,-0.1,0.3,0.2,1.2,0.5,0.7,0.5,0.4,0,0,0
2024-06-10,Guinea,Mozambique,0.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True,A,-1.0,2024,3.0,1097.9687242651626,985.5152680342109,112.4534562309517,1.9,0.9,1.0,0.6,0.1,1.5,1.7,-0.2,0.3,0.4,0,0,0
2024-06-10,Uganda,Algeria,1.0,2.0,FIFA World Cup qualification,Kira,Uganda,False,A,-1.0,2024,3.0,946.9285858156255,1237.2096554464608,-290.2810696308353,0.8,1.3,-0.5,0.4,0.0,2.2,1.2,1.0,0.5,0.3,0,2,0
2024-06-10,Somalia,Botswana,1.0,3.0,FIFA World Cup qualification,Maputo,Mozambique,True,A,-2.0,2024,3.0,575.8964974933857,945.9743118491798,-370.0778143557941,0.6,2.3,-1.7,0.0,0.1,0.9,1.1,-0.2,0.4,0.2,0,0,0
2024-06-10,Guinea-Bissau,Egypt,1.0,1.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,D,0.0,2024,3.0,940.6983240405127,1224.40302204006,-283.7046979995473,0.9,1.6,-0.7,0.3,0.2,2.2,1.2,1.0,0.5,0.4,0,1,0
2024-06-10,Burkina Faso,Sierra Leone,2.0,2.0,FIFA World Cup qualification,Bamako,Mali,True,D,0.0,2024,3.0,1082.9122335755915,912.1487789970445,170.763454578547,1.3,1.4,-0.1,0.3,0.2,1.2,1.7,-0.5,0.3,0.2,0,0,0
2024-06-10,Poland,Turkey,2.0,1.0,Friendly,Warsaw,Poland,False,H,1.0,2024,1.0,1257.5561659066477,1231.6915035739212,25.86466233272654,1.8,0.9,0.9,0.5,0.3,1.5,1.5,0.0,0.4,0.3,0,0,0
2024-06-10,Netherlands,Iceland,4.0,0.0,Friendly,Rotterdam,Netherlands,False,H,4.0,2024,1.0,1435.0154460515585,1087.7802666280256,347.2351794235328,2.5,0.8,1.7,0.7,0.0,1.7,1.0,0.7,0.6,0.1,0,0,0
2024-06-10,Czech Republic,North Macedonia,2.0,1.0,Friendly,Hradec Králové,Czech Republic,False,H,1.0,2024,1.0,1246.6645912686793,1063.113431374145,183.5511598945343,2.2,1.0,1.2,0.6,0.3,1.0,2.2,-1.2,0.2,0.3,0,0,0
2024-06-10,Benin,Nigeria,2.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,H,1.0,2024,3.0,971.353704262613,1144.7809457385604,-173.42724147594743,1.0,1.3,-0.3,0.1,0.5,1.1,0.8,0.3,0.5,0.3,0,2,0
2024-06-11,Japan,Syria,5.0,0.0,FIFA World Cup qualification,Hiroshima,Japan,False,H,5.0,2024,3.0,1408.7888680102774,1021.6176999988489,387.17116801142845,3.4,0.9,2.5,0.8,0.0,1.3,1.2,0.1,0.2,0.5,1,0,0
2024-06-11,North Korea,Myanmar,4.0,1.0,FIFA World Cup qualification,Vientiane,Laos,True,H,3.0,2024,3.0,1030.1016966983084,721.8544973440775,308.24719935423093,1.2,0.6,0.6,0.5,0.2,1.0,2.5,-1.5,0.3,0.3,1,0,0
2024-06-11,Thailand,Singapore,3.0,1.0,FIFA World Cup qualification,Bangkok,Thailand,False,H,2.0,2024,3.0,1059.4619053455324,891.9522542799963,167.5096510655361,0.9,1.5,-0.6,0.2,0.4,1.1,2.6,-1.5,0.3,0.2,2,0,0
2024-06-11,South Korea,China,1.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,H,1.0,2024,3.0,1300.693179805328,1053.9117919239782,246.78138788134993,2.3,1.1,1.2,0.5,0.4,1.1,1.3,-0.2,0.2,0.4,3,0,0
2024-06-11,Oman,Kyrgyzstan,1.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,D,0.0,2024,3.0,1164.6819072880096,976.1740791002683,188.50782818774132,1.3,0.8,0.5,0.5,0.2,1.6,1.3,0.3,0.4,0.3,1,1,1
2024-06-11,Malaysia,Taiwan,3.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,H,2.0,2024,3.0,1022.5790051895187,760.5373517319214,262.04165345759736,1.2,1.9,-0.7,0.2,0.4,1.3,2.0,-0.7,0.3,0.1,1,0,0
2024-06-11,Turkmenistan,Hong Kong,0.0,0.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,D,0.0,2024,3.0,902.0545933269393,796.1445466808516,105.91004664608772,1.0,2.1,-1.1,0.1,0.2,0.8,2.3,-1.5,0.1,0.1,0,0,1
2024-06-11,Puerto Rico,Anguilla,8.0,0.0,FIFA World Cup qualification,Bayamón,Puerto Rico,False,H,8.0,2024,3.0,876.35156303318,560.2334652482507,316.1180977849293,2.3,1.6,0.7,0.4,0.2,0.3,2.9,-2.6,0.0,0.3,2,0,0
2024-06-11,Iran,Uzbekistan,0.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,D,0.0,2024,3.0,1351.8732457787446,1266.6945010705106,85.17874470823403,2.7,0.9,1.8,0.8,0.1,1.8,0.6,1.2,0.6,0.4,2,0,1
2024-06-11,Indonesia,Philippines,2.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,H,2.0,2024,3.0,998.5299771329869,810.551552174249,187.97842495873795,0.8,1.9,-1.1,0.3,0.1,0.9,1.8,-0.9,0.2,0.2,1,0,1
2024-06-11,Iraq,Vietnam,3.0,1.0,FIFA World Cup qualification,Basra,Iraq,False,H,2.0,2024,3.0,1225.924177477963,990.1319705151193,235.7922069628437,2.4,0.9,1.5,0.8,0.0,1.0,2.3,-1.3,0.2,0.0,2,0,0
2024-06-11,Saudi Arabia,Jordan,1.0,2.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,A,-1.0,2024,3.0,1158.3680403052213,1195.5004267775892,-37.1323864723679,1.3,0.3,1.0,0.6,0.4,2.6,0.8,1.8,0.7,0.1,1,2,0
2024-06-11,United Arab Emirates,Bahrain,1.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,D,0.0,2024,3.0,1145.6053500247658,1073.4056644490365,72.19968557572929,2.1,0.7,1.4,0.6,0.2,1.2,1.3,-0.1,0.4,0.1,1,2,0
2024-06-11,Yemen,Nepal,2.0,2.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True,D,0.0,2024,3.0,803.6743154132137,690.2465950648152,113.42772034839845,0.9,1.8,-0.9,0.2,0.2,0.3,2.0,-1.7,0.2,0.2,1,0,0
2024-06-11,Lebanon,Bangladesh,4.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,H,4.0,2024,3.0,916.8405031177796,740.4597755837716,176.38072753400797,0.3,1.6,-1.3,0.0,0.4,0.5,2.0,-1.5,0.1,0.4,1,0,1
2024-06-11,Australia,Palestine,5.0,0.0,FIFA World Cup qualification,Perth,Australia,False,H,5.0,2024,3.0,1320.0634026181312,1026.585363856394,293.47803876173725,2.1,0.3,1.8,0.8,0.1,1.2,0.9,0.3,0.3,0.3,1,0,0
2024-06-11,Cuba,Cayman Islands,3.0,0.0,FIFA World Cup qualification,Santiago de Cuba,Cuba,False,H,3.0,2024,3.0,938.1005624209904,695.3081535232917,242.7924088976987,0.6,2.4,-1.8,0.2,0.2,1.1,2.1,-1.0,0.2,0.4,0,0,0
2024-06-11,Saint Kitts and Nevis,Bahamas,1.0,0.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,H,1.0,2024,3.0,817.8604406778853,707.7309773367629,110.12946334112246,0.7,2.2,-1.5,0.2,0.2,0.9,3.8,-2.9,0.0,0.2,1,0,0
2024-06-11,Saint Lucia,Aruba,2.0,2.0,FIFA World Cup qualification,Bridgetown,Barbados,True,D,0.0,2024,3.0,852.0147730436365,783.6478659974226,68.3669070462139,1.7,1.3,0.4,0.5,0.1,1.9,1.3,0.6,0.5,0.1,0,0,0
2024-06-11,Guyana,Belize,3.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,True,H,2.0,2024,3.0,930.4969657714478,820.5845676366631,109.91239813478467,2.5,1.3,1.2,0.6,0.0,0.9,1.4,-0.5,0.3,0.2,0,0,0
2024-06-11,Dominican Republic,British Virgin Islands,4.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,H,4.0,2024,3.0,934.5560042812724,610.1729629007591,324.3830413805133,1.7,1.6,0.1,0.4,0.1,1.0,2.0,-1.0,0.1,0.5,0,0,0
2024-06-11,Qatar,India,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,H,1.0,2024,3.0,1221.2934122660752,917.4175402371857,303.8758720288895,1.9,0.6,1.3,0.8,0.2,0.4,1.4,-1.0,0.1,0.3,2,0,1
2024-06-11,Tajikistan,Pakistan,3.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,H,3.0,2024,3.0,1013.3708731958375,619.483325725918,393.88754746991947,1.2,1.1,0.1,0.3,0.3,0.2,3.2,-3.0,0.1,0.1,1,0,0
2024-06-11,Kuwait,Afghanistan,1.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,H,1.0,2024,3.0,952.7553208130203,851.9479132694743,100.80740754354599,0.9,1.6,-0.7,0.2,0.1,0.7,1.6,-0.9,0.3,0.4,1,0,0
2024-06-11,South Africa,Zimbabwe,3.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,H,2.0,2024,3.0,1127.648180244932,928.9844560561597,198.66372418877233,1.2,0.8,0.4,0.2,0.7,0.5,1.0,-0.5,0.1,0.4,1,0,1
2024-06-11,Madagascar,Mali,0.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,True,D,0.0,2024,3.0,968.2548688291283,1188.1245391706632,-219.86967034153486,1.5,0.8,0.7,0.6,0.2,1.9,1.0,0.9,0.5,0.3,0,0,0
2024-06-11,Lithuania,Estonia,1.0,1.0,Baltic Cup,Kaunas,Lithuania,False,D,0.0,2024,2.0,904.6133652605454,936.9036521450681,-32.29028688452274,1.1,1.2,-0.1,0.4,0.2,0.8,2.6,-1.8,0.1,0.1,1,2,0
2024-06-11,Brunei,Sri Lanka,1.0,0.0,Friendly,Bandar Seri Begawan,Brunei,False,H,1.0,2024,1.0,565.4935015115151,590.4034957314522,-24.90999421993706,0.6,4.8,-4.2,0.2,0.0,0.8,1.5,-0.7,0.2,0.3,1,0,0
2024-06-11,Andorra,Northern Ireland,0.0,2.0,Friendly,Murcia,Spain,True,A,-2.0,2024,1.0,732.0547935663095,1038.9901983888158,-306.93540482250626,0.2,2.2,-2.0,0.0,0.2,1.0,1.7,-0.7,0.3,0.1,0,0,0
2024-06-11,Azerbaijan,Kazakhstan,3.0,2.0,Friendly,Szombathely,Hungary,True,H,1.0,2024,1.0,1010.2160272601371,984.3525473621526,25.863479897984575,1.1,1.3,-0.2,0.4,0.2,1.2,1.5,-0.3,0.5,0.0,1,1,0
2024-06-11,Chile,Paraguay,3.0,0.0,Friendly,Santiago,Chile,False,H,3.0,2024,1.0,1204.7503338197548,1187.5938382540148,17.156495565739988,1.3,1.0,0.3,0.3,0.3,0.5,0.8,-0.3,0.2,0.3,3,1,1
2024-06-11,Greece,Malta,2.0,0.0,Friendly,Grödig,Austria,True,H,2.0,2024,1.0,1201.5381529962724,888.7841588232795,312.75399417299286,1.7,0.9,0.8,0.4,0.2,0.5,2.5,-2.0,0.1,0.2,0,0,1
2024-06-11,Israel,Belarus,4.0,0.0,Friendly,Budapest,Hungary,True,H,4.0,2024,1.0,1046.911862447721,958.174951528678,88.736910919043,1.1,1.4,-0.3,0.4,0.2,0.7,1.1,-0.4,0.3,0.4,2,0,0
2024-06-11,Moldova,Ukraine,0.0,4.0,Friendly,Chișinău,Moldova,False,A,-4.0,2024,1.0,930.0874339573767,1276.847869853769,-346.7604358963923,1.2,1.6,-0.4,0.3,0.4,1.3,0.9,0.4,0.5,0.3,0,0,0
2024-06-11,Mongolia,Cambodia,2.0,1.0,Friendly,Ulaanbaatar,Mongolia,False,H,1.0,2024,1.0,639.3646100702474,688.0669510884097,-48.702341018162315,0.3,1.6,-1.3,0.1,0.1,1.4,1.3,0.1,0.3,0.2,0,1,1
2024-06-11,Portugal,Republic of Ireland,3.0,0.0,Friendly,Aveiro,Portugal,False,H,3.0,2024,1.0,1428.5932306680963,1159.5749151992668,269.01831546882954,3.2,1.0,2.2,0.8,0.0,1.1,1.0,0.1,0.3,0.2,1,0,1
2024-06-11,Latvia,Faroe Islands,1.0,0.0,Baltic Cup,Liepāja,Latvia,False,H,1.0,2024,2.0,857.6101452606872,811.4222234609782,46.18792179970899,0.5,2.1,-1.6,0.1,0.2,0.6,1.7,-1.1,0.1,0.1,0,0,2
2024-06-11,South Sudan,Sudan,0.0,3.0,FIFA World Cup qualification,Juba,South Sudan,False,A,-3.0,2024,3.0,815.853746551659,957.7017604013898,-141.84801384973082,0.5,1.7,-1.2,0.1,0.4,0.7,0.9,-0.2,0.4,0.2,0,0,0
2024-06-11,San Marino,Cyprus,1.0,4.0,Friendly,Serravalle,San Marino,False,A,-3.0,2024,1.0,473.75690030711985,871.0713689982803,-397.3144686911604,0.4,3.1,-2.7,0.0,0.1,0.6,2.8,-2.2,0.1,0.1,0,1,0
2024-06-11,Seychelles,Burundi,1.0,3.0,FIFA World Cup qualification,Berkane,Morocco,True,A,-2.0,2024,3.0,601.7018191242713,946.2189239142556,-344.5171047899843,0.4,3.1,-2.7,0.1,0.0,1.1,2.4,-1.3,0.2,0.2,0,1,0
2024-06-11,Gabon,Gambia,3.0,2.0,FIFA World Cup qualification,Franceville,Gabon,False,H,1.0,2024,3.0,1023.6667861223817,965.6270201013862,58.03976602099556,0.8,1.3,-0.5,0.3,0.2,1.5,1.9,-0.4,0.3,0.1,1,1,0
2024-06-11,Kenya,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,True,D,0.0,2024,3.0,992.5705135382707,1227.633472030812,-235.06295849254138,1.5,1.1,0.4,0.4,0.2,1.3,1.1,0.2,0.6,0.2,0,0,0
2024-06-11,Morocco,Congo,6.0,0.0,FIFA World Cup qualification,Agadir,Morocco,False,H,6.0,2024,3.0,1294.0297956086902,899.5053352148956,394.5244603937946,1.6,0.5,1.1,0.7,0.2,1.1,2.0,-0.9,0.2,0.3,0,0,0
2024-06-11,Chad,Comoros,0.0,2.0,FIFA World Cup qualification,Oujda,Morocco,True,A,-2.0,2024,3.0,807.968936186619,964.4096734890423,-156.44073730242337,0.6,1.8,-1.2,0.2,0.1,1.6,1.3,0.3,0.4,0.3,0,0,0
2024-06-11,Angola,Cameroon,1.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,D,0.0,2024,3.0,1087.8660290683142,1140.690155312446,-52.824126244131776,1.3,0.5,0.8,0.5,0.3,1.4,1.3,0.1,0.3,0.3,0,0,0
2024-06-11,Mauritius,Eswatini,2.0,1.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False,H,1.0,2024,3.0,764.5546527223772,880.5935183455915,-116.03886562321429,0.7,1.2,-0.5,0.2,0.2,0.9,1.1,-0.2,0.2,0.3,0,1,0
2024-06-11,Cape Verde,Libya,1.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,H,1.0,2024,3.0,1116.1998325250074,1062.1098519447,54.08998058030738,1.3,0.9,0.4,0.6,0.2,2.0,0.9,1.1,0.7,0.3,0,0,0
2024-06-11,Zambia,Tanzania,0.0,1.0,FIFA World Cup qualification,Ndola,Zambia,False,A,-1.0,2024,3.0,1056.724709105465,969.1524379794549,87.57227112601015,1.3,1.2,0.1,0.2,0.4,0.6,1.0,-0.4,0.2,0.4,0,0,1
2024-06-11,Lesotho,Rwanda,0.0,1.0,FIFA World Cup qualification,Durban,South Africa,True,A,-1.0,2024,3.0,901.878637677239,957.3401044539348,-55.46146677669583,0.7,0.9,-0.2,0.2,0.4,0.6,0.7,-0.1,0.2,0.5,0,0,0
2024-06-12,Ecuador,Bolivia,3.0,1.0,Friendly,Chester,United States,True,H,2.0,2024,1.0,1331.7484334442458,1067.6280948051192,264.12033863912666,1.0,0.7,0.3,0.5,0.2,0.8,2.0,-1.2,0.2,0.0,6,0,0
2024-06-12,United States,Brazil,1.0,1.0,Friendly,Orlando,United States,False,D,0.0,2024,1.0,1328.5716245249646,1464.7647930443532,-136.19316851938856,2.2,1.2,1.0,0.6,0.0,1.7,1.6,0.1,0.4,0.2,0,0,0
2024-06-14,Argentina,Guatemala,4.0,1.0,Friendly,Landover,United States,True,H,3.0,2024,1.0,1565.3479557853682,1086.3097549016827,479.0382008836855,1.7,0.3,1.4,0.9,0.0,1.3,1.1,0.2,0.2,0.4,0,0,0
2024-06-14,El Salvador,Peru,0.0,1.0,Friendly,Philadelphia,United States,True,A,-1.0,2024,1.0,968.8248876228752,1241.3402363622918,-272.5153487394166,0.7,1.1,-0.4,0.1,0.6,0.8,1.3,-0.5,0.2,0.3,0,1,0
2024-06-14,Germany,Scotland,5.0,1.0,UEFA Euro,Munich,Germany,False,H,4.0,2024,4.0,1380.280967588992,1206.2803371540115,174.00063043498062,1.6,1.5,0.1,0.5,0.2,1.4,2.1,-0.7,0.2,0.3,0,0,0
2024-06-15,Italy,Albania,2.0,1.0,UEFA Euro,Dortmund,Germany,True,H,1.0,2024,4.0,1391.7797711833332,1108.4820558276817,283.29771535565146,1.8,0.8,1.0,0.6,0.3,1.5,0.7,0.8,0.5,0.3,1,0,0
2024-06-15,Hungary,Switzerland,1.0,3.0,UEFA Euro,Cologne,Germany,True,A,-2.0,2024,4.0,1291.6261547657377,1276.1778097143342,15.448345051403521,1.9,1.0,0.9,0.6,0.3,1.6,0.9,0.7,0.3,0.6,0,0,0
2024-06-15,Spain,Croatia,3.0,0.0,UEFA Euro,Berlin,Germany,True,H,3.0,2024,4.0,1456.8467756587975,1402.1904684157812,54.65630724301627,3.5,0.8,2.7,0.8,0.1,1.9,0.6,1.3,0.7,0.1,1,0,1
2024-06-15,Colombia,Bolivia,3.0,0.0,Friendly,Denver,United States,True,H,3.0,2024,1.0,1476.2473817884877,1060.4519832496358,415.79539853885194,1.8,0.8,1.0,0.7,0.3,0.8,2.1,-1.3,0.2,0.0,1,0,1
2024-06-15,Vanuatu,Solomon Islands,1.0,0.0,Oceania Nations Cup,Port Vila,Vanuatu,False,H,1.0,2024,2.0,889.1751993538918,1068.2818372259073,-179.10663787201554,1.2,2.2,-1.0,0.2,0.1,2.4,0.7,1.7,0.7,0.2,0,2,0
2024-06-16,Fiji,Papua New Guinea,5.0,1.0,Oceania Nations Cup,Suva,Fiji,False,H,4.0,2024,2.0,1011.1616407788811,901.6347256432865,109.52691513559455,1.9,1.1,0.8,0.4,0.1,0.9,2.4,-1.5,0.2,0.2,0,2,1
2024-06-16,Tahiti,Samoa,2.0,0.0,Oceania Nations Cup,Suva,Fiji,True,H,2.0,2024,2.0,1026.2790773444528,859.9102046418116,166.36887270264128,2.4,0.9,1.5,0.6,0.1,2.1,2.9,-0.8,0.5,0.0,1,0,0
2024-06-16,Panama,Paraguay,0.0,1.0,Friendly,Panama City,Panama,False,A,-1.0,2024,1.0,1249.8051381365792,1164.7780046401163,85.02713349646297,1.9,0.8,1.1,0.7,0.1,0.5,0.9,-0.4,0.2,0.3,0,0,0
2024-06-16,Serbia,England,0.0,1.0,UEFA Euro,Gelsenkirchen,Germany,True,A,-1.0,2024,4.0,1282.4292185024588,1417.871316178386,-135.44209767592724,1.6,1.2,0.4,0.4,0.2,1.6,0.8,0.8,0.5,0.3,0,0,0
2024-06-16,Slovenia,Denmark,1.0,1.0,UEFA Euro,Stuttgart,Germany,True,D,0.0,2024,4.0,1230.5969697771357,1341.8772042131468,-111.28023443601114,1.9,0.7,1.2,0.7,0.2,1.9,0.7,1.2,0.8,0.1,0,1,1
2024-06-16,Ecuador,Honduras,2.0,1.0,Friendly,Hartford,United States,True,H,1.0,2024,1.0,1338.9245449997293,1074.6395172703662,264.28502772936304,1.0,0.7,0.3,0.5,0.2,2.1,1.0,1.1,0.5,0.2,0,0,0
2024-06-16,Poland,Netherlands,1.0,2.0,UEFA Euro,Hamburg,Germany,True,A,-1.0,2024,4.0,1272.3672496941638,1440.7430028043652,-168.37575311020146,1.8,0.7,1.1,0.6,0.3,2.7,0.5,2.2,0.8,0.0,0,3,1
2024-06-17,Belgium,Slovakia,0.0,1.0,UEFA Euro,Frankfurt,Germany,True,A,-1.0,2024,4.0,1432.6310090532213,1166.5599326961421,266.07107635707916,2.3,0.5,1.8,0.7,0.3,2.1,1.0,1.1,0.6,0.1,0,0,0
2024-06-17,Austria,France,0.0,1.0,UEFA Euro,Düsseldorf,Germany,True,A,-1.0,2024,4.0,1343.1729573241162,1457.7561386357281,-114.58318131161195,2.2,0.8,1.4,0.7,0.2,3.1,1.0,2.1,0.6,0.2,0,1,1
2024-06-17,Romania,Ukraine,3.0,0.0,UEFA Euro,Munich,Germany,True,H,3.0,2024,4.0,1123.591616168617,1282.5892257470634,-158.99760957844637,1.3,0.6,0.7,0.4,0.5,1.6,0.9,0.7,0.5,0.3,0,0,0
2024-06-18,New Zealand,Solomon Islands,3.0,0.0,Oceania Nations Cup,Port Vila,Vanuatu,True,H,3.0,2024,2.0,1087.0501498825772,1044.6941978896652,42.35595199291197,0.5,1.4,-0.9,0.1,0.4,2.3,0.7,1.6,0.7,0.1,1,0,0
2024-06-18,Turkey,Georgia,3.0,1.0,UEFA Euro,Dortmund,Germany,True,H,2.0,2024,4.0,1216.8804197864051,1184.0221594339346,32.85826035247055,1.4,1.7,-0.3,0.3,0.3,2.2,1.7,0.5,0.4,0.2,0,0,0
2024-06-18,Portugal,Czech Republic,2.0,1.0,UEFA Euro,Leipzig,Germany,True,H,1.0,2024,4.0,1437.0071239999995,1254.919269643994,182.08785435600544,3.4,1.0,2.4,0.8,0.0,2.0,1.0,1.0,0.6,0.3,2,0,0
2024-06-19,Germany,Hungary,2.0,0.0,UEFA Euro,Stuttgart,Germany,False,H,2.0,2024,4.0,1393.1747961895114,1270.737462123016,122.4373340664954,2.0,1.2,0.8,0.6,0.2,1.8,1.2,0.6,0.5,0.3,0,1,2
2024-06-19,Scotland,Switzerland,1.0,1.0,UEFA Euro,Cologne,Germany,True,D,0.0,2024,4.0,1193.3865085534921,1297.066502357056,-103.67999380356378,1.2,2.6,-1.4,0.1,0.3,1.7,0.8,0.9,0.4,0.5,0,0,0
2024-06-19,Croatia,Albania,2.0,2.0,UEFA Euro,Hamburg,Germany,True,D,0.0,2024,4.0,1381.9351526392295,1103.242958463137,278.69219417609247,1.4,0.9,0.5,0.6,0.1,1.5,0.8,0.7,0.5,0.2,0,0,0
2024-06-19,Papua New Guinea,Tahiti,1.0,1.0,Oceania Nations Cup,Suva,Fiji,True,D,0.0,2024,2.0,884.959526457603,1037.372664861121,-152.4131384035179,1.0,1.9,-0.9,0.2,0.2,2.5,0.6,1.9,0.7,0.1,0,1,0
2024-06-19,Fiji,Samoa,9.0,1.0,Oceania Nations Cup,Suva,Fiji,False,H,8.0,2024,2.0,1027.8368399645644,848.8166171251435,179.02022283942097,2.4,1.1,1.3,0.5,0.1,2.1,2.3,-0.2,0.5,0.0,0,0,0
2024-06-20,Denmark,England,1.0,1.0,UEFA Euro,Frankfurt,Germany,True,D,0.0,2024,4.0,1334.4427397318027,1427.9318466122613,-93.48910688045862,1.6,0.8,0.8,0.7,0.2,1.6,0.7,0.9,0.6,0.2,1,1,1
2024-06-20,Spain,Italy,1.0,0.0,UEFA Euro,Gelsenkirchen,Germany,True,H,1.0,2024,4.0,1477.1020914353492,1397.018868547878,80.08322288747127,3.1,0.7,2.4,0.8,0.1,1.9,0.8,1.1,0.7,0.2,2,0,1
2024-06-20,Slovenia,Serbia,1.0,1.0,UEFA Euro,Munich,Germany,True,D,0.0,2024,4.0,1238.0314342584797,1272.3686880685834,-34.337253810103675,1.6,0.8,0.8,0.6,0.3,1.5,1.2,0.3,0.4,0.1,0,1,1
2024-06-20,Argentina,Canada,2.0,0.0,Copa América,Atlanta,United States,True,H,2.0,2024,4.0,1568.2116739755857,1244.807383895906,323.40429007967964,1.9,0.4,1.5,0.9,0.0,1.5,1.8,-0.3,0.3,0.4,0,0,0
2024-06-21,Poland,Austria,1.0,3.0,UEFA Euro,Berlin,Germany,True,A,-2.0,2024,4.0,1263.5662811173963,1332.2663697488279,-68.70008863143153,1.7,0.9,0.8,0.5,0.3,2.1,0.8,1.3,0.7,0.1,0,0,1
